alt           press         den           temp          eddy          H2Oaer        SO2aer        H2Saer        CO2aer        S8aer         H2SO4aer      C2H2aer       C2H4aer       C2H6aer       CH4aer        HCaer1        H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           C2            C2H           C2H2          C2H4          HO2           H2O2          O3            SO3           H2SO4         HCl           Cl            Cl2           HOCl          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          1CH2          HCCO          HSO           CH3O          H2COH         C4H           C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          HS4           C4H3          O1D           H2Oaer_r      SO2aer_r      H2Saer_r      CO2aer_r      S8aer_r       H2SO4aer_r    C2H2aer_r     C2H4aer_r     C2H6aer_r     CH4aer_r      HCaer1_r      
7.85000E+001  5.41874E-006  3.39949E+014  1.15452E+002  1.00000E+005  2.76021E-009  3.52520E-040  3.85474E-040  3.75598E-040  3.29753E-040  1.47654E-010  3.84056E-040  3.84056E-040  3.84056E-040  3.84056E-040  3.84056E-040  1.77735E-006  9.32890E-004  1.62336E-010  1.84278E-010  1.64537E-004  3.19322E-003  6.77134E-003  9.88417E-001  9.18936E-016  4.98087E-017  1.00000E-040  1.00000E-040  5.53342E-038  1.91783E-034  5.00355E-026  1.60629E-010  1.96870E-019  2.50196E-027  2.16881E-027  2.78245E-027  1.22963E-013  2.21897E-013  1.66154E-005  4.97491E-004  5.64364E-040  1.00000E-040  4.89058E-011  4.17814E-040  1.00000E-040  1.08252E-032  1.00000E-040  1.65243E-011  2.35277E-012  1.91668E-007  6.84751E-009  8.38459E-013  1.45041E-006  3.04807E-010  8.06780E-021  1.39345E-017  3.14902E-006  1.62589E-034  6.80341E-026  9.87568E-034  1.57596E-036  4.87173E-038  1.00000E-040  1.30355E-031  3.17780E-033  1.68090E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.00766E-039  9.79810E-012  2.89660E-033  9.95282E-034  1.00000E-040  1.08156E-040  1.00000E-040  5.25403E-037  1.62317E-027  1.00000E-040  4.78937E-040  1.53008E-013  1.00000E-040  3.47860E-034  6.05436E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.95000E+001  5.02401E-006  3.15483E+014  1.15343E+002  1.00000E+005  2.39090E-009  3.23016E-040  3.56049E-040  3.46147E-040  3.00203E-040  1.06466E-010  3.54627E-040  3.54627E-040  3.54627E-040  3.54627E-040  3.54627E-040  1.95686E-006  9.28500E-004  1.61332E-010  1.94355E-010  1.92187E-004  3.44383E-003  7.31655E-003  9.87602E-001  8.98658E-016  4.56246E-017  1.00000E-040  1.00000E-040  5.59514E-038  1.50318E-034  4.89574E-026  1.79420E-010  1.64105E-019  1.00474E-027  1.00000E-040  2.61655E-027  1.06118E-013  1.93403E-013  1.79069E-005  4.92386E-004  5.21399E-040  1.00000E-040  5.22608E-011  3.83695E-040  1.00000E-040  1.12151E-032  1.00000E-040  1.55943E-011  1.96090E-012  2.05089E-007  6.33642E-009  6.95373E-013  1.34998E-006  3.03018E-010  6.57397E-021  1.24779E-017  3.23061E-006  1.59448E-034  5.97757E-026  1.00265E-033  1.07706E-035  4.72500E-038  1.00000E-040  1.16299E-031  2.47491E-033  1.68802E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.08785E-039  8.57693E-012  2.50982E-033  8.01831E-034  1.00000E-040  1.11540E-040  1.47585E-040  5.29847E-037  1.76523E-027  1.00000E-040  3.23181E-040  1.28651E-013  3.41751E-029  3.05486E-034  7.04617E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.05000E+001  4.65769E-006  2.92736E+014  1.15242E+002  1.00000E+005  2.05506E-009  2.95614E-040  3.28699E-040  3.18779E-040  2.72742E-040  7.60081E-011  3.27275E-040  3.27275E-040  3.27275E-040  3.27275E-040  3.27275E-040  2.14269E-006  9.23901E-004  1.60324E-010  2.04399E-010  2.23874E-004  3.71128E-003  7.90101E-003  9.86727E-001  8.73989E-016  4.13408E-017  1.00000E-040  1.00000E-040  5.71360E-038  1.17517E-034  4.80556E-026  1.99136E-010  1.35885E-019  1.00000E-040  1.00000E-040  2.45417E-027  9.09517E-014  1.68060E-013  1.92588E-005  4.87101E-004  4.82817E-040  1.00000E-040  5.54537E-011  3.53736E-040  1.00000E-040  1.31861E-032  1.00000E-040  1.46623E-011  1.62346E-012  2.19598E-007  5.86880E-009  5.74901E-013  1.25307E-006  2.99710E-010  5.36650E-021  1.12070E-017  3.30873E-006  1.56305E-034  5.23604E-026  1.01826E-033  4.74214E-035  4.58294E-038  1.00000E-040  1.04432E-031  1.92066E-033  1.69735E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.60017E-039  7.48307E-012  2.16373E-033  6.43971E-034  1.00000E-040  1.29999E-040  6.41404E-040  5.34308E-037  1.92271E-027  1.00000E-040  2.17862E-040  1.07964E-013  1.00000E-040  2.68385E-034  8.21042E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.15000E+001  4.31752E-006  2.71573E+014  1.15150E+002  1.00000E+005  1.75213E-009  2.70180E-040  3.03302E-040  2.93371E-040  2.47170E-040  5.37571E-011  3.01876E-040  3.01876E-040  3.01876E-040  3.01876E-040  3.01876E-040  2.33398E-006  9.19083E-004  1.59393E-010  2.14351E-010  2.60113E-004  3.99635E-003  8.52692E-003  9.85788E-001  8.45558E-016  3.70704E-017  1.00000E-040  1.00000E-040  5.44193E-038  9.16782E-035  4.73225E-026  2.19749E-010  1.11849E-019  4.03919E-027  9.96741E-027  2.29409E-027  7.74249E-014  1.45633E-013  2.06759E-005  4.81630E-004  4.47685E-040  1.00000E-040  5.84358E-011  3.27502E-040  1.00000E-040  3.40840E-033  1.00000E-040  1.37360E-011  1.33534E-012  2.35236E-007  5.43954E-009  4.73991E-013  1.16000E-006  2.95041E-010  4.38691E-021  1.00902E-017  3.38301E-006  1.53152E-034  4.57280E-026  1.03284E-033  5.65199E-035  4.44567E-038  1.00000E-040  9.43672E-032  1.48584E-033  1.70865E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.24027E-040  6.50846E-012  1.85708E-033  5.15481E-034  1.00000E-040  1.00000E-040  7.55392E-040  5.38880E-037  2.09730E-027  1.00000E-040  1.46744E-040  9.04167E-014  8.62591E-029  2.35950E-034  9.57985E-016  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.25000E+001  4.00144E-006  2.51871E+014  1.15068E+002  1.00000E+005  1.48090E-009  2.46566E-040  2.79744E-040  2.69807E-040  2.23173E-040  3.77002E-011  2.78317E-040  2.78317E-040  2.78317E-040  2.78317E-040  2.78317E-040  2.52975E-006  9.14042E-004  1.58657E-010  2.24140E-010  3.01475E-004  4.29981E-003  9.19658E-003  9.84783E-001  8.14003E-016  3.29080E-017  1.00000E-040  1.00000E-040  5.45476E-038  7.13980E-035  4.67510E-026  2.41246E-010  9.15823E-020  1.00000E-040  1.00000E-040  2.13620E-027  6.54582E-014  1.25875E-013  2.21649E-005  4.75962E-004  4.16876E-040  1.00000E-040  6.11604E-011  3.04592E-040  1.00000E-040  2.07051E-033  1.00000E-040  1.28219E-011  1.09124E-012  2.52032E-007  5.04426E-009  3.89909E-013  1.07103E-006  2.89194E-010  3.58983E-021  9.10261E-018  3.45309E-006  1.49986E-034  3.98183E-026  1.04705E-033  5.49558E-035  4.31329E-038  1.00000E-040  8.57880E-032  1.14607E-033  1.72176E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.57782E-040  5.64410E-012  1.58762E-033  4.11175E-034  1.00000E-040  1.00000E-040  7.26603E-040  5.43676E-037  2.29080E-027  1.00000E-040  1.00000E-040  7.55491E-014  7.25991E-029  2.07610E-034  1.11947E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.35000E+001  3.70752E-006  2.33516E+014  1.14996E+002  1.00000E+005  1.23980E-009  2.24573E-040  2.57906E-040  2.47962E-040  2.00208E-040  2.62517E-011  2.56478E-040  2.56478E-040  2.56478E-040  2.56478E-040  2.56478E-040  2.72865E-006  9.08757E-004  1.58158E-010  2.33645E-010  3.48564E-004  4.62232E-003  9.91217E-003  9.83707E-001  7.79811E-016  2.89234E-017  1.00000E-040  1.00000E-040  5.69243E-038  5.55353E-035  4.63372E-026  2.63642E-010  7.46614E-020  1.00000E-040  1.00000E-040  1.98068E-027  5.49577E-014  1.08553E-013  2.37352E-005  4.70066E-004  3.90124E-040  1.00000E-040  6.35732E-011  2.84706E-040  1.00000E-040  7.41159E-033  1.00000E-040  1.19251E-011  8.85999E-013  2.70019E-007  4.67873E-009  3.20087E-013  9.86306E-007  2.82343E-010  2.93946E-021  8.22237E-018  3.51845E-006  1.46795E-034  3.45713E-026  1.06022E-033  2.26418E-035  4.18595E-038  1.00000E-040  7.84452E-032  8.81543E-034  1.73633E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.98339E-039  4.88168E-012  1.35251E-033  3.26714E-034  1.00000E-040  1.00000E-040  2.96473E-040  5.48644E-037  2.50510E-027  1.00000E-040  1.00000E-040  6.29610E-014  9.19713E-030  1.82846E-034  1.31058E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.45000E+001  3.43381E-006  2.16389E+014  1.14936E+002  1.00000E+005  1.02705E-009  2.03870E-040  2.37672E-040  2.27708E-040  1.77400E-040  1.81822E-011  2.36243E-040  2.36243E-040  2.36243E-040  2.36243E-040  2.36243E-040  2.92909E-006  9.03212E-004  1.58037E-010  2.42674E-010  4.02022E-004  4.96433E-003  1.06757E-002  9.82558E-001  7.43485E-016  2.51591E-017  1.00000E-040  1.00000E-040  5.96570E-038  4.31560E-035  4.60820E-026  2.87014E-010  6.06698E-020  6.72369E-027  9.78511E-028  1.82735E-027  4.58012E-014  9.34396E-014  2.54023E-005  4.63872E-004  3.67099E-040  1.00000E-040  6.56030E-011  2.67652E-040  1.00000E-040  1.27871E-032  1.00000E-040  1.10489E-011  7.14465E-013  2.89155E-007  4.33855E-009  2.62255E-013  9.05823E-007  2.74700E-010  2.40678E-021  7.42943E-018  3.57833E-006  1.43563E-034  2.99251E-026  1.07376E-033  5.13555E-036  4.06394E-038  1.00000E-040  7.21468E-032  6.76248E-034  1.75200E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.40506E-039  4.21244E-012  1.14860E-033  2.58432E-034  1.00000E-040  1.16166E-040  1.00000E-040  5.53884E-037  2.74211E-027  1.00000E-040  1.00000E-040  5.22909E-014  2.65190E-029  1.61224E-034  1.53755E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.55000E+001  3.17895E-006  2.00415E+014  1.14887E+002  1.00000E+005  8.40626E-010  1.83858E-040  2.18929E-040  2.08888E-040  1.53583E-040  1.25548E-011  2.17495E-040  2.17495E-040  2.17495E-040  2.17495E-040  2.17495E-040  3.13126E-006  8.97421E-004  1.58387E-010  2.51286E-010  4.62707E-004  5.32711E-003  1.14907E-002  9.81330E-001  7.05823E-016  2.16863E-017  1.00000E-040  1.00000E-040  5.94104E-038  3.35548E-035  4.59561E-026  3.11379E-010  4.91447E-020  2.84358E-027  1.00000E-040  1.67776E-027  3.78966E-014  8.02847E-014  2.71718E-005  4.57424E-004  3.46599E-040  1.00000E-040  6.72663E-011  2.52855E-040  1.00000E-040  5.87230E-033  1.00000E-040  1.02021E-011  5.72594E-013  3.09466E-007  4.02220E-009  2.14795E-013  8.29967E-007  2.66581E-010  1.97079E-021  6.71318E-018  3.63314E-006  1.40289E-034  2.58364E-026  1.08738E-033  6.97903E-037  3.94715E-038  1.00000E-040  6.66600E-032  5.17162E-034  1.76848E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.55798E-039  3.62683E-012  9.72900E-034  2.03612E-034  2.99988E-040  1.00000E-040  1.00000E-040  5.59253E-037  3.00313E-027  1.00000E-040  1.00000E-040  4.32967E-014  2.62110E-029  1.42214E-034  1.80866E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.65000E+001  2.94149E-006  1.85506E+014  1.14849E+002  1.00000E+005  6.78032E-010  1.63535E-040  2.01532E-040  1.91228E-040  1.27712E-040  8.66381E-012  2.00077E-040  2.00077E-040  2.00077E-040  2.00077E-040  2.00077E-040  3.33486E-006  8.91376E-004  1.59319E-010  2.59400E-010  5.31489E-004  5.71164E-003  1.23601E-002  9.80018E-001  6.67414E-016  1.85333E-017  1.00000E-040  1.26743E-040  6.32980E-038  2.61375E-035  4.59399E-026  3.36838E-010  3.97204E-020  1.00000E-040  1.00000E-040  1.53278E-027  3.11408E-014  6.88884E-014  2.90585E-005  4.50720E-004  3.29331E-040  1.00000E-040  6.85554E-011  2.40050E-040  1.00000E-040  2.45434E-033  1.00000E-040  9.39018E-012  4.56310E-013  3.30900E-007  3.72697E-009  1.76025E-013  7.58856E-007  2.58274E-010  1.61349E-021  6.06121E-018  3.68291E-006  1.36968E-034  2.22553E-026  1.10068E-033  6.52743E-038  3.83557E-038  1.00000E-040  6.18284E-032  3.94225E-034  1.78526E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.49602E-040  3.11710E-012  8.22388E-034  1.59795E-034  1.04048E-039  1.00000E-040  1.00000E-040  5.64696E-037  3.28952E-027  1.00000E-040  1.00000E-040  3.57323E-014  1.00000E-040  1.25448E-034  2.13462E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.75000E+001  2.72014E-006  1.71587E+014  1.14822E+002  1.00000E+005  5.37094E-010  1.41573E-040  1.85241E-040  1.74196E-040  1.00000E-040  5.99019E-012  1.83720E-040  1.83720E-040  1.83720E-040  1.83720E-040  1.83720E-040  3.53940E-006  8.85072E-004  1.60991E-010  2.66956E-010  6.09393E-004  6.11889E-003  1.32872E-002  9.78616E-001  6.28723E-016  1.57079E-017  1.00000E-040  4.25809E-040  7.75729E-038  2.04269E-035  4.60162E-026  3.63518E-010  3.20447E-020  1.00000E-040  1.00000E-040  1.39302E-027  2.54072E-014  5.90331E-014  3.10763E-005  4.43746E-004  3.15762E-040  1.00000E-040  6.94598E-011  2.29069E-040  1.00000E-040  1.50486E-033  1.00000E-040  8.61548E-012  3.61610E-013  3.53422E-007  3.45119E-009  1.44518E-013  6.92478E-007  2.50002E-010  1.32074E-021  5.46567E-018  3.72757E-006  1.33589E-034  1.91310E-026  1.11332E-033  4.99718E-039  3.72917E-038  1.00000E-040  5.75349E-032  2.99443E-034  1.80216E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.97900E-040  2.67435E-012  6.93988E-034  1.24920E-034  3.71942E-039  1.00000E-040  1.00000E-040  5.70120E-037  3.60248E-027  1.00000E-040  1.00000E-040  2.93850E-014  1.03682E-029  1.10622E-034  2.53042E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.85000E+001  2.51377E-006  1.58588E+014  1.14808E+002  1.00000E+005  4.16149E-010  1.16864E-040  1.69556E-040  1.56796E-040  1.00000E-040  4.15847E-012  1.67859E-040  1.67859E-040  1.67859E-040  1.67859E-040  1.67859E-040  3.74443E-006  8.78509E-004  1.63632E-010  2.73893E-010  6.97596E-004  6.54984E-003  1.42754E-002  9.77120E-001  5.90159E-016  1.32061E-017  1.00000E-040  1.46357E-039  1.22700E-037  1.60626E-035  4.61664E-026  3.91596E-010  2.58128E-020  1.00000E-040  1.00000E-040  1.25903E-027  2.05728E-014  5.05205E-014  3.32410E-005  4.36482E-004  3.07921E-040  1.00000E-040  6.99732E-011  2.19872E-040  1.00000E-040  1.07430E-033  1.00000E-040  7.87939E-012  2.84929E-013  3.76974E-007  3.19352E-009  1.19057E-013  6.30765E-007  2.41985E-010  1.08105E-021  4.92040E-018  3.76708E-006  1.30145E-034  1.64150E-026  1.12504E-033  6.79249E-040  3.62795E-038  1.00000E-040  5.36850E-032  2.26539E-034  1.81915E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.84523E-040  2.29030E-012  5.84897E-034  9.72789E-035  1.32902E-038  1.00000E-040  1.00000E-040  5.75448E-037  3.94288E-027  1.00000E-040  1.00000E-040  2.40708E-014  1.00000E-040  9.74813E-035  3.01829E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.95000E+001  2.32119E-006  1.46438E+014  1.14809E+002  1.00000E+005  3.14006E-010  1.00000E-040  1.53487E-040  1.37534E-040  1.00000E-040  2.90305E-012  1.51414E-040  1.51414E-040  1.51414E-040  1.51414E-040  1.51414E-040  3.94939E-006  8.71670E-004  1.67544E-010  2.80097E-010  7.97403E-004  7.00539E-003  1.53284E-002  9.75524E-001  5.52050E-016  1.10137E-017  1.00000E-040  4.97249E-039  2.62301E-037  1.28149E-035  4.63698E-026  4.21349E-010  2.07736E-020  2.01097E-027  8.80696E-027  1.13117E-027  1.65260E-014  4.31815E-014  3.55752E-005  4.28890E-004  3.12226E-040  1.00000E-040  7.00882E-011  2.12700E-040  1.00000E-040  7.90293E-034  1.00000E-040  7.18246E-012  2.23203E-013  4.01431E-007  2.95232E-009  9.85831E-014  5.73596E-007  2.34469E-010  8.84910E-022  4.41913E-018  3.80133E-006  1.26619E-034  1.40621E-026  1.13558E-033  3.84373E-040  3.53193E-038  1.00000E-040  5.02024E-032  1.70616E-034  1.83609E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.29000E-040  2.11206E-040  1.95784E-012  4.92717E-034  7.54511E-035  4.60213E-038  1.00000E-040  1.00000E-040  5.80609E-037  4.31093E-027  1.00000E-040  1.00000E-040  1.96282E-014  1.00000E-040  8.58155E-035  3.63479E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.05000E+001  2.14125E-006  1.35063E+014  1.14828E+002  1.00000E+005  2.29501E-010  1.00000E-040  1.35448E-040  1.14912E-040  1.00000E-040  2.03984E-012  1.32746E-040  1.32746E-040  1.32746E-040  1.32746E-040  1.32746E-040  4.15390E-006  8.64561E-004  1.73206E-010  2.85436E-010  9.10363E-004  7.48628E-003  1.64500E-002  9.73821E-001  5.14686E-016  9.10868E-018  1.00000E-040  1.62518E-038  6.74718E-037  1.06469E-035  4.66016E-026  4.53197E-010  1.67106E-020  4.47533E-027  7.74546E-027  1.00937E-027  1.31565E-014  3.68585E-014  3.81061E-005  4.20890E-004  3.45564E-040  1.00000E-040  6.97838E-011  2.08322E-040  1.00000E-040  5.96230E-034  1.00000E-040  6.52404E-012  1.73727E-013  4.26570E-007  2.72606E-009  8.22161E-014  5.20788E-007  2.27743E-010  7.24487E-022  3.95614E-018  3.82998E-006  1.22983E-034  1.20297E-026  1.14462E-033  3.23012E-040  3.44132E-038  1.00000E-040  4.70254E-032  1.27830E-034  1.85285E-010  1.00000E-040  1.00000E-040  1.00000E-040  4.66017E-040  1.64476E-040  1.67019E-012  4.15481E-034  5.82711E-035  1.51018E-037  1.00000E-040  1.00000E-040  5.85576E-037  4.70566E-027  1.00000E-040  1.00000E-040  1.59168E-014  1.66374E-029  7.54459E-035  4.44940E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.15000E+001  1.97313E-006  1.24415E+014  1.14868E+002  1.00000E+005  1.61041E-010  1.00000E-040  1.13709E-040  1.00000E-040  1.00000E-040  1.44182E-012  1.10240E-040  1.10240E-040  1.10240E-040  1.10240E-040  1.10240E-040  4.35852E-006  8.57196E-004  1.81164E-010  2.89886E-010  1.03835E-003  7.99386E-003  1.76451E-002  9.72003E-001  4.78414E-016  7.47286E-018  1.00000E-040  5.01802E-038  1.81693E-036  9.88746E-036  4.68292E-026  4.87680E-010  1.34432E-020  1.79056E-027  1.00000E-040  8.94315E-028  1.03776E-014  3.14178E-014  4.08604E-005  4.12468E-004  4.48066E-040  1.00000E-040  6.90853E-011  2.08524E-040  1.00000E-040  4.62168E-034  1.00000E-040  5.90540E-012  1.34357E-013  4.52183E-007  2.51396E-009  6.92372E-014  4.72216E-007  2.22140E-010  5.93694E-022  3.52852E-018  3.85331E-006  1.19223E-034  1.02801E-026  1.15204E-033  2.77611E-040  3.35599E-038  1.00000E-040  4.40932E-032  9.52207E-035  1.86947E-010  2.03359E-040  1.00000E-040  1.00000E-040  1.56528E-039  1.40253E-040  1.42167E-012  3.51863E-034  4.48202E-035  4.63476E-037  1.00000E-040  1.00000E-040  5.90370E-037  5.12571E-027  1.00000E-040  1.00000E-040  1.28298E-014  1.00000E-040  6.62112E-035  5.61118E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.25000E+001  1.81610E-006  1.14456E+014  1.14926E+002  1.00000E+005  1.06580E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.02023E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.56411E-006  8.49565E-004  1.91724E-010  2.93455E-010  1.18354E-003  8.52956E-003  1.89191E-002  9.70061E-001  4.43380E-016  6.08438E-018  1.00000E-040  1.44962E-037  4.75712E-036  1.15851E-035  4.70211E-026  5.25628E-010  1.08247E-020  1.00000E-040  1.00000E-040  7.86737E-028  8.11177E-015  2.67429E-014  4.38666E-005  4.03628E-004  7.07329E-040  1.00000E-040  6.80299E-011  2.17220E-040  1.00000E-040  3.67295E-034  1.00000E-040  5.32746E-012  1.03282E-013  4.78197E-007  2.31522E-009  5.89622E-014  4.27721E-007  2.18051E-010  4.87675E-022  3.13406E-018  3.87169E-006  1.15329E-034  8.77884E-027  1.15711E-033  2.37574E-040  3.27567E-038  1.00000E-040  4.13592E-032  7.05049E-035  1.88546E-010  5.48024E-040  1.00000E-040  1.00000E-040  4.87004E-039  1.41323E-040  1.20763E-012  3.01415E-034  3.43505E-035  1.32258E-036  1.00000E-040  1.00000E-040  5.94527E-037  5.56938E-027  1.00000E-040  1.00000E-040  1.02786E-014  1.00000E-040  5.79760E-035  7.46003E-015  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.35000E+001  1.66952E-006  1.05146E+014  1.15004E+002  1.00000E+005  6.41445E-011  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.13609E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.77180E-006  8.41692E-004  2.05518E-010  2.96140E-010  1.34872E-003  9.09468E-003  2.02779E-002  9.67986E-001  4.09789E-016  4.91762E-018  1.00000E-040  3.90307E-037  1.17712E-035  1.81586E-035  4.71473E-026  5.68637E-010  8.73798E-021  1.00000E-040  1.00000E-040  6.86964E-028  6.28059E-015  2.27289E-014  4.71671E-005  3.94333E-004  1.29825E-039  1.00000E-040  6.66421E-011  2.42054E-040  1.00000E-040  2.99338E-034  1.00000E-040  4.78960E-012  7.89086E-014  5.04429E-007  2.12939E-009  5.08115E-014  3.87084E-007  2.16124E-010  4.02543E-022  2.77128E-018  3.88529E-006  1.11280E-034  7.49318E-027  1.15961E-033  2.02119E-040  3.20022E-038  1.00000E-040  3.87880E-032  5.18592E-035  1.90106E-010  1.40317E-039  1.00000E-040  1.00000E-040  1.40399E-038  1.80559E-040  1.02345E-012  2.64875E-034  2.62445E-035  3.50548E-036  1.00000E-040  1.00000E-040  5.98012E-037  6.03401E-027  1.00000E-040  1.00000E-040  8.17940E-015  1.00000E-040  5.06299E-035  1.07712E-014  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.45000E+001  1.53268E-006  9.64451E+013  1.15104E+002  1.00000E+005  3.24458E-011  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.81027E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.98309E-006  8.33581E-004  2.22433E-010  2.97869E-010  1.53737E-003  9.69042E-003  2.17281E-002  9.65765E-001  3.77701E-016  3.94539E-018  1.00000E-040  9.79204E-037  2.72789E-035  3.44287E-035  4.71747E-026  6.19816E-010  7.09541E-021  1.00000E-040  1.00000E-040  5.95152E-028  4.81433E-015  1.92893E-014  5.08339E-005  3.84513E-004  3.22902E-039  1.00000E-040  6.49436E-011  2.96684E-040  1.00000E-040  2.51779E-034  1.25026E-040  4.29034E-012  5.99151E-014  5.30717E-007  1.95543E-009  4.39665E-014  3.50063E-007  2.17457E-010  3.35225E-022  2.43777E-018  3.89421E-006  1.07045E-034  6.39366E-027  1.15898E-033  1.70815E-040  3.12952E-038  1.00000E-040  3.63499E-032  3.78635E-035  1.91621E-010  3.39420E-039  1.00000E-040  1.00000E-040  3.75914E-038  2.84053E-040  8.65422E-013  2.44476E-034  2.00082E-035  8.64602E-036  1.00000E-040  1.00000E-040  6.00538E-037  6.51583E-027  1.00000E-040  1.00000E-040  6.45835E-015  1.00000E-040  4.40733E-035  1.72688E-014  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
